Category,City,Country,Customer Name,Order Date,Order ID,Product Name,Ship Date,State,Customers,Orders,profit margin,Quantity,Total Profit,Total Sales
Supplies,Seattle,United States,Candace McMahon,24-09-2013,CA-2013-110730,Acme Design Stainless Steel Bent Scissors,27-09-2013,Washington,1,1,0.27,2,3.6936,13.68
Supplies,Seattle,United States,Marina Lichtenstein,15-02-2011,CA-2011-121762,Compact Automatic Electric Letter Opener,19-02-2011,Washington,1,1,0.02,2,4.7724,238.62
Supplies,Seattle,United States,Resi PÃ¶lking,13-09-2011,CA-2011-142769,Acme Value Line Scissors,13-09-2011,Washington,1,1,0.3,2,2.19,7.3
Tables,Seattle,United States,Corinna Mitchell,04-12-2014,CA-2014-143126,"Bevis Oval Conference Table, Walnut",08-12-2014,Washington,1,1,0.17,2,88.7332,521.96
Accessories,Edmonds,United States,Dorothy Wardle,08-08-2013,CA-2013-148516,LogitechÂ Illuminated - Keyboard,12-08-2013,Washington,1,1,0.48,3,86.3856,179.97
Accessories,Seattle,United States,Adam Bellavance,07-11-2014,CA-2014-107174,SanDisk Cruzer 64 GB USB Flash Drive,14-11-2014,Washington,1,1,0.3,3,32.688,108.96
Accessories,Seattle,United States,Ben Peterman,11-12-2014,US-2014-140907,Logitech Desktop MK120 Mouse and keyboard Combo,13-12-2014,Washington,1,1,0.1,3,4.908,49.08
Accessories,Seattle,United States,Dennis Kane,18-07-2013,US-2013-139087,First Data TMFD35 PIN Pad,23-07-2013,Washington,1,1,0.21,3,89.964,428.4
Accessories,Seattle,United States,Eva Jacobs,04-11-2014,US-2014-110989,HP Standard 104 key PS/2 Keyboard,06-11-2014,Washington,1,1,0.25,3,10.875,43.5
Accessories,Seattle,United States,Marina Lichtenstein,15-02-2011,CA-2011-121762,Logitech G600 MMO Gaming Mouse,19-02-2011,Washington,1,1,0.36,3,86.3892,239.97
Accessories,Seattle,United States,Sanjit Engle,12-06-2013,CA-2013-142405,Logitech G35 7.1-Channel Surround Sound Headset,16-06-2013,Washington,1,1,0.34,3,132.5898,389.97
Art,Seattle,United States,Aaron Bergman,07-03-2011,CA-2011-156587,Newell 330,08-03-2011,Washington,1,1,0.26,3,4.6644,17.94
Art,Seattle,United States,Ben Peterman,11-12-2014,US-2014-140907,Col-Erase Pencils with Erasers,13-12-2014,Washington,1,1,0.29,3,5.2896,18.24
Art,Seattle,United States,Christine Sundaresam,13-11-2014,CA-2014-164364,"Dixon Ticonderoga Maple Cedar Pencil, #2",17-11-2014,Washington,1,1,0.25,3,2.3025,9.21
Art,Seattle,United States,Edward Hooks,24-12-2013,CA-2013-135776,Newell 317,31-12-2013,Washington,1,1,0.29,3,2.5578,8.82
Art,Seattle,United States,Gene McClure,16-09-2014,CA-2014-134418,BIC Brite Liner Highlighters,21-09-2014,Washington,1,1,0.42,3,5.2164,12.42
Art,Seattle,United States,MaryBeth Skach,23-10-2013,CA-2013-169887,Prang Drawing Pencil Set,23-10-2013,Washington,1,1,0.27,3,2.2518,8.34
Art,Seattle,United States,Roy Phan,28-05-2014,CA-2014-134152,Staples,01-06-2014,Washington,1,1,0.25,3,7.86,31.44
Art,Seattle,United States,Vicky Freymann,09-07-2014,CA-2014-138464,Zebra Zazzle Fluorescent Highlighters,13-07-2014,Washington,1,1,0.34,3,6.2016,18.24
Binders,Bellevue,United States,Alan Barnes,06-12-2014,CA-2014-131212,GBC Wire Binding Combs,10-12-2014,Washington,1,1,0.3375,3,8.3754,24.816
Binders,Edmonds,United States,Bryan Davis,11-09-2013,CA-2013-165918,JM Magazine Binder,15-09-2013,Washington,1,1,0.35,3,13.8684,39.624
Binders,Edmonds,United States,Bryan Davis,11-09-2013,CA-2013-165918,Storex Dura Pro Binders,15-09-2013,Washington,1,1,0.3125,3,4.455,14.256
Binders,Seattle,United States,Cari Sayre,17-09-2012,US-2012-138716,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20-09-2012,Washington,1,1,0.3125,3,7.8225,25.032
Binders,Seattle,United States,Chris Cortes,09-07-2013,CA-2013-155474,"Fellowes Twister Kit, Gray/Clear, 3/pkg",15-07-2013,Washington,1,1,0.3125,3,6.03,19.296
Binders,Seattle,United States,Dennis Kane,18-07-2013,US-2013-139087,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",23-07-2013,Washington,1,1,0.325,3,4.1652,12.816
Binders,Seattle,United States,Edward Hooks,03-06-2013,US-2013-119046,Acco Translucent Poly Ring Binders,07-06-2013,Washington,1,1,0.35,3,3.9312,11.232
Binders,Seattle,United States,Gary Hwang,17-06-2011,CA-2011-144414,GBC DocuBind P400 Electric Binding System,21-06-2011,Washington,1,1,0.325,3,1061.5722,3266.376
Binders,Seattle,United States,Ken Lonsdale,05-11-2012,CA-2012-131072,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",05-11-2012,Washington,1,1,0.3625,3,35.6526,98.352
Binders,Seattle,United States,Max Engle,24-09-2012,CA-2012-161830,Avery Hole Reinforcements,26-09-2012,Washington,1,1,0.3625,3,5.4201,14.952
Binders,Seattle,United States,Nick Crebassa,11-11-2014,CA-2014-163874,GBC Imprintable Covers,13-11-2014,Washington,1,1,0.3625,3,9.5526,26.352
Binders,Seattle,United States,Rose O'Brian,12-05-2012,CA-2012-162607,Prestige Round Ring Binders,18-05-2012,Washington,1,1,0.3375,3,4.9248,14.592
Binders,Seattle,United States,Vicky Freymann,09-07-2014,CA-2014-138464,GBC VeloBinder Manual Binding System,13-07-2014,Washington,1,1,0.35,3,30.2316,86.376
Bookcases,Seattle,United States,Tom Boeckenhauer,12-06-2014,CA-2014-134565,O'Sullivan 3-Shelf Heavy-Duty Bookcases,14-06-2014,Washington,1,1,0.24,3,41.8608,174.42
Chairs,Des Moines,United States,Becky Martin,03-09-2013,CA-2013-106278,"Global Leather Task Chair, Black",06-09-2013,Washington,1,1,-0.0125,3,-2.6997,215.976
Chairs,Seattle,United States,Dave Poirier,24-09-2013,CA-2013-159009,Global Deluxe Steno Chair,28-09-2013,Washington,1,1,-0.1125,3,-20.7846,184.752
Chairs,Seattle,United States,Joe Elijah,26-12-2013,CA-2013-105081,Global Executive Mid-Back Manager's Chair,31-12-2013,Washington,1,1,0.075,3,52.3764,698.352
Chairs,Seattle,United States,Stephanie Ulpright,03-09-2014,CA-2014-111388,"Global Leather Task Chair, Black",03-09-2014,Washington,1,1,-0.0125,3,-2.6997,215.976
Envelopes,Des Moines,United States,Becky Martin,03-09-2013,CA-2013-106278,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",06-09-2013,Washington,1,1,0.47,3,30.9918,65.94
Envelopes,Kent,United States,Arianne Irving,10-05-2011,CA-2011-159709,"Strathmore #10 Envelopes, Ultimate White",15-05-2011,Washington,1,1,0.49,3,77.4837,158.13
Fasteners,Longview,United States,Maria Bertelson,13-11-2014,CA-2014-149944,Staples,17-11-2014,Washington,1,1,0.5,3,9.12,18.24
Fasteners,Seattle,United States,Frank Gastineau,03-10-2014,CA-2014-101308,Staples,08-10-2014,Washington,1,1,0.46,3,4.1124,8.94
Fasteners,Seattle,United States,Sarah Foster,13-09-2013,CA-2013-128811,OIC Bulk Pack Metal Binder Clips,17-09-2013,Washington,1,1,0.46,3,4.8162,10.47
Furnishings,Seattle,United States,Dennis Kane,18-07-2013,US-2013-139087,Eldon Image Series Black Desk Accessories,23-07-2013,Washington,1,1,0.36,3,4.4712,12.42
Furnishings,Seattle,United States,Dennis Kane,28-07-2014,CA-2014-133046,Staples,02-08-2014,Washington,1,1,0.44,3,10.5072,23.88
Furnishings,Seattle,United States,Gary Hwang,17-06-2011,CA-2011-144414,Eldon Wave Desk Accessories,21-06-2011,Washington,1,1,0.42,3,2.6208,6.24
Furnishings,Seattle,United States,John Castell,18-10-2012,CA-2012-127824,Eldon 100 Class Desk Accessories,22-10-2012,Washington,1,1,0.32,3,3.2352,10.11
Furnishings,Seattle,United States,Joni Wasserman,22-04-2014,CA-2014-166198,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,25-04-2014,Washington,1,1,0.21,3,34.146,162.6
Furnishings,Seattle,United States,Katrina Bavinger,20-11-2012,CA-2012-112305,"Eldon Expressions Wood Desk Accessories, Oak",25-11-2012,Washington,1,1,0.29,3,6.4206,22.14
Furnishings,Seattle,United States,MaryBeth Skach,23-10-2013,CA-2013-169887,"Linden 12"" Wall Clock With Oak Frame",23-10-2013,Washington,1,1,0.3,3,30.582,101.94
Furnishings,Seattle,United States,Paul Lucas,16-12-2014,CA-2014-119564,"Master Giant Foot Doorstop, Safety Yellow",21-12-2014,Washington,1,1,0.43,3,9.7911,22.77
Furnishings,Seattle,United States,Paul Stevenson,22-03-2014,CA-2014-111591,"Eldon Expressions Wood Desk Accessories, Oak",26-03-2014,Washington,1,1,0.29,3,6.4206,22.14
Furnishings,Seattle,United States,Pauline Webber,28-06-2014,CA-2014-116988,Executive Impressions Supervisor Wall Clock,30-06-2014,Washington,1,1,0.32,3,40.416,126.3
Furnishings,Seattle,United States,Resi PÃ¶lking,13-09-2011,CA-2011-142769,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,13-09-2011,Washington,1,1,0.39,3,5.5341,14.19
Furnishings,Seattle,United States,Steve Carroll,25-11-2013,CA-2013-113726,Howard Miller Distant Time Traveler Alarm Clock,02-12-2013,Washington,1,1,0.41,3,33.7266,82.26
Furnishings,Seattle,United States,Vicky Freymann,09-07-2014,CA-2014-138464,"Master Big Foot Doorstop, Beige",13-07-2014,Washington,1,1,0.31,3,4.9104,15.84
Furnishings,Seattle,United States,Yana Sorensen,19-08-2014,CA-2014-119809,"Contract Clock, 14"", Brown",26-08-2014,Washington,1,1,0.34,3,22.4196,65.94
Labels,Seattle,United States,Dorris liebe,30-03-2011,CA-2011-133424,Avery 490,04-04-2011,Washington,1,1,0.5,3,22.2,44.4
Labels,Seattle,United States,Keith Herrera,20-12-2011,US-2011-109036,Avery 489,25-12-2011,Washington,1,1,0.48,3,14.904,31.05
Labels,Seattle,United States,Liz Pelletier,12-05-2014,CA-2014-133823,Avery 50,13-05-2014,Washington,1,1,0.47,3,17.6673,37.59
Labels,Seattle,United States,Sarah Foster,13-09-2013,CA-2013-128811,Avery 487,17-09-2013,Washington,1,1,0.47,3,5.2029,11.07
Labels,Seattle,United States,Ted Trevino,14-11-2014,CA-2014-122490,Avery File Folder Labels,19-11-2014,Washington,1,1,0.49,3,4.2336,8.64
Machines,Seattle,United States,Maxwell Schwartz,24-08-2013,CA-2013-150350,Okidata C331dn Printer,31-08-2013,Washington,1,1,0.075,3,62.82,837.6
Machines,Spokane,United States,Dionis Lloyd,08-10-2013,CA-2013-127649,Okidata C331dn Printer,10-10-2013,Washington,1,1,0.075,3,62.82,837.6
Paper,Kent,United States,Sarah Brown,13-06-2014,CA-2014-119424,Xerox 203,15-06-2014,Washington,1,1,0.48,3,9.3312,19.44
Paper,Seattle,United States,Cari Sayre,01-10-2014,CA-2014-147452,Xerox 1882,04-10-2014,Washington,1,1,0.49,3,82.2906,167.94
Paper,Seattle,United States,Deirdre Greer,23-08-2013,US-2013-106313,Xerox 202,27-08-2013,Washington,1,1,0.48,3,9.3312,19.44
Paper,Seattle,United States,Edward Hooks,03-06-2013,US-2013-119046,Riverleaf Stik-Withit Designer Note Cubes,07-06-2013,Washington,1,1,0.46,3,13.8828,30.18
Paper,Seattle,United States,Jennifer Ferguson,12-09-2014,US-2014-142188,Xerox 225,12-09-2014,Washington,1,1,0.48,3,9.3312,19.44
Paper,Seattle,United States,John Castell,18-10-2012,CA-2012-127824,Xerox 1903,22-10-2012,Washington,1,1,0.49,3,8.7906,17.94
Paper,Seattle,United States,Pauline Webber,28-06-2014,CA-2014-116988,Xerox 1997,30-06-2014,Washington,1,1,0.48,3,9.3312,19.44
Paper,Seattle,United States,Raymond Buch,24-03-2014,CA-2014-140151,Xerox 1898,26-03-2014,Washington,1,1,0.48,3,9.6192,20.04
Phones,Kent,United States,Sarah Brown,13-06-2014,CA-2014-119424,OtterBox Defender Series Case - Samsung Galaxy S4,15-06-2014,Washington,1,1,0.125,3,8.997,71.976
Phones,Seattle,United States,Bill Donatelli,11-06-2014,CA-2014-158071,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",16-06-2014,Washington,1,1,0.0875,3,7.7679,88.776
Phones,Seattle,United States,Cari Sayre,12-02-2014,CA-2014-131828,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",14-02-2014,Washington,1,1,0.0875,3,7.7679,88.776
Phones,Seattle,United States,Chris Cortes,17-11-2014,US-2014-107888,Plantronics Encore H101 Dual EarpiecesÂ Headset,20-11-2014,Washington,1,1,0.1,3,10.788,107.88
Phones,Seattle,United States,Patrick Bzostek,06-12-2014,CA-2014-156958,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,07-12-2014,Washington,1,1,-0.225,3,-7.0146,31.176
Phones,Seattle,United States,Rick Bensley,05-07-2013,CA-2013-103107,Avaya 4621SW VoIP phone,05-07-2013,Washington,1,1,0.1125,3,19.9665,177.48
Phones,Seattle,United States,Rick Bensley,05-07-2013,CA-2013-103107,OtterBox Defender Series Case - Samsung Galaxy S4,05-07-2013,Washington,1,1,0.125,3,8.997,71.976
Storage,Seattle,United States,Aaron Bergman,07-03-2011,CA-2011-156587,"Carina 42""Hx23 3/4""W Media Storage Unit",08-03-2011,Washington,1,1,0.02,3,4.8588,242.94
Storage,Seattle,United States,Bradley Nguyen,17-09-2011,CA-2011-103940,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,21-09-2011,Washington,1,1,0.28,3,16.2204,57.93
Storage,Seattle,United States,Dana Kaydos,13-08-2014,CA-2014-152310,Personal File Boxes with Fold-Down Carry Handle,20-08-2014,Washington,1,1,0.25,3,11.685,46.74
Storage,Seattle,United States,Dorris liebe,30-03-2011,CA-2011-133424,Sterilite Show Offs Storage Containers,04-04-2011,Washington,1,1,0,3,0,15.84
Storage,Seattle,United States,Laurel Beltran,10-05-2014,CA-2014-118199,Home/Office Personal File Carts,12-05-2014,Washington,1,1,0.25,3,26.07,104.28
Storage,Seattle,United States,Mitch Webber,14-12-2014,CA-2014-107986,Sterilite Officeware Hinged File Box,14-12-2014,Washington,1,1,0.27,3,8.4888,31.44
Storage,Seattle,United States,Robert Dilbeck,12-04-2012,CA-2012-145415,"Rogers Jumbo File, Granite",17-04-2012,Washington,1,1,0.01,3,0.4074,40.74
Storage,Seattle,United States,Steve Carroll,18-12-2013,CA-2013-155383,"Personal Filing Tote with Lid, Black/Gray",23-12-2013,Washington,1,1,0.28,3,13.0284,46.53
Storage,Seattle,United States,Tamara Willingham,01-12-2012,CA-2012-137113,Tennsco Industrial Shelving,05-12-2012,Washington,1,1,0.02,3,2.9346,146.73
Storage,Seattle,United States,Ted Trevino,14-11-2014,CA-2014-122490,Space Solutions HD Industrial Steel Shelving.,19-11-2014,Washington,1,1,0.03,3,10.3473,344.91
Supplies,Bellevue,United States,Clay Rozendal,25-11-2013,CA-2013-165561,"Elite 5"" Scissors",29-11-2013,Washington,1,1,0.3,3,7.605,25.35
Supplies,Seattle,United States,Bryan Mills,17-04-2013,CA-2013-105473,Stiletto Hand Letter Openers,19-04-2013,Washington,1,1,0.03,3,0.864,28.8
Supplies,Seattle,United States,Christine Sundaresam,13-11-2014,CA-2014-164364,Acme Forged Steel Scissors with Black Enamel Handles,17-11-2014,Washington,1,1,0.29,3,8.0997,27.93
Tables,Seattle,United States,Scott Cohen,06-04-2011,CA-2011-169803,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",12-04-2011,Washington,1,1,0.17,3,111.1035,653.55
Accessories,Covington,United States,Steve Nguyen,27-09-2013,CA-2013-169957,Micro Innovations USB RF Wireless Keyboard with Mouse,01-10-2013,Washington,1,1,0.21,4,21,100
Accessories,Seattle,United States,Jim Kriz,04-07-2014,CA-2014-168109,Plantronics Savi W720 Multi-Device Wireless Headset System,04-07-2014,Washington,1,1,0.44,4,742.632,1687.8
Accessories,Seattle,United States,Nora Preis,06-11-2013,CA-2013-125094,Cherry 142-key Programmable Keyboard,10-11-2013,Washington,1,1,0.11,4,52.7692,479.72
Accessories,Seattle,United States,Patrick Jones,28-05-2011,CA-2011-135993,ImationÂ 30456 USBÂ Flash DriveÂ 8GB,02-06-2011,Washington,1,1,0.08,4,2.208,27.6
Accessories,Seattle,United States,Resi PÃ¶lking,13-09-2011,CA-2011-142769,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,13-09-2011,Washington,1,1,0.42,4,60.8832,144.96
Appliances,Seattle,United States,Bill Shonely,04-05-2011,US-2011-148194,Holmes Odor Grabber,07-05-2011,Washington,1,1,0.33,4,19.0344,57.68
Appliances,Seattle,United States,Denny Ordway,29-03-2012,CA-2012-121272,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,04-04-2012,Washington,1,1,0.29,4,21.2512,73.28
Appliances,Seattle,United States,Rick Wilson,02-09-2014,CA-2014-128041,Honeywell Quietcare HEPA Air Cleaner,02-09-2014,Washington,1,1,0.33,4,103.818,314.6
Art,Seattle,United States,Scott Williamson,19-03-2014,CA-2014-148145,Deluxe Chalkboard Eraser Cleaner,24-03-2014,Washington,1,1,0.46,4,21.252,46.2
Art,Seattle,United States,Vicky Freymann,09-07-2014,CA-2014-138464,Crayola Colored Pencils,13-07-2014,Washington,1,1,0.33,4,4.3296,13.12
Binders,Seattle,United States,Dave Poirier,24-09-2013,CA-2013-159009,"ACCOHIDE 3-Ring Binder, Blue, 1""",28-09-2013,Washington,1,1,0.3375,4,4.4604,13.216
Binders,Seattle,United States,Emily Ducich,23-12-2013,CA-2013-149916,Wilson Jones International Size A4 Ring Binders,25-12-2013,Washington,1,1,0.35,4,19.376,55.36
Binders,Seattle,United States,Jack O'Briant,04-11-2014,US-2014-168802,Binder Posts,08-11-2014,Washington,1,1,0.325,4,5.9696,18.368
Binders,Seattle,United States,Magdelene Morse,28-05-2011,CA-2011-108861,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",01-06-2011,Washington,1,1,0.375,4,51.36,136.96
Binders,Seattle,United States,Michelle Ellison,21-05-2012,CA-2012-169278,Ibico Plastic and Wire Spiral Binding Combs,25-05-2012,Washington,1,1,0.325,4,8.7672,26.976
Binders,Seattle,United States,Neoma Murray,18-08-2013,US-2013-157308,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",22-08-2013,Washington,1,1,0.3625,4,5.6956,15.712
Binders,Seattle,United States,Sarah Foster,13-09-2013,CA-2013-128811,GBC Instant Report Kit,17-09-2013,Washington,1,1,0.375,4,7.764,20.704
Chairs,Seattle,United States,Cari Sayre,12-02-2014,CA-2014-131828,"Global Leather and Oak Executive Chair, Black",14-02-2014,Washington,1,1,0.1125,4,108.3528,963.136
Chairs,Seattle,United States,Sally Hughsby,25-09-2012,CA-2012-149083,Global Super Steno Chair,30-09-2012,Washington,1,1,-0.0375,4,-11.5176,307.136
Chairs,Seattle,United States,Tamara Willingham,14-06-2014,CA-2014-104850,"Global Wood Trimmed Manager's Task Chair, Khaki",20-06-2014,Washington,1,1,-0.0875,4,-25.4744,291.136
Chairs,Seattle,United States,Tim Brockman,30-01-2013,US-2013-166660,Global Deluxe High-Back Office Chair in Storm,01-02-2013,Washington,1,1,-0.1375,4,-59.8356,435.168
Copiers,Seattle,United States,Raymond Buch,24-03-2014,CA-2014-140151,Canon imageCLASS 2200 Advanced Copier,26-03-2014,Washington,1,1,0.48,4,6719.9808,13999.96
Furnishings,Edmonds,United States,Phillip Flathmann,08-09-2014,US-2014-130687,DAX Two-Tone Silver Metal Document Frame,11-09-2014,Washington,1,1,0.43,4,34.8128,80.96
Furnishings,Seattle,United States,Angele Hood,26-10-2011,CA-2011-162278,Tenex Chairmats For Use With Carpeted Floors,30-10-2011,Washington,1,1,0.05,4,3.196,63.92
Furnishings,Seattle,United States,Ken Black,10-01-2013,CA-2013-116547,24-Hour Round Wall Clock,17-01-2013,Washington,1,1,0.43,4,34.3656,79.92
Labels,Redmond,United States,Chuck Clark,18-09-2013,US-2013-148957,Avery 481,24-09-2013,Washington,1,1,0.48,4,5.9136,12.32
Labels,Seattle,United States,Bill Donatelli,11-06-2014,CA-2014-158071,Avery 512,16-06-2014,Washington,1,1,0.47,4,5.4332,11.56
Labels,Seattle,United States,Joy Daniels,04-10-2011,CA-2011-102085,Avery 519,09-10-2011,Washington,1,1,0.47,4,13.7428,29.24
Paper,Seattle,United States,Chris Selesnick,24-01-2014,CA-2014-139080,Xerox 212,29-01-2014,Washington,1,1,0.48,4,12.4416,25.92
Paper,Seattle,United States,Dana Kaydos,13-08-2014,CA-2014-152310,Xerox 1937,20-08-2014,Washington,1,1,0.48,4,92.2368,192.16
Paper,Seattle,United States,Dennis Kane,28-07-2014,CA-2014-133046,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",02-08-2014,Washington,1,1,0.46,4,12.052,26.2
Phones,Seattle,United States,Matthew Grinstein,09-08-2011,CA-2011-166471,Cisco Unified IP Phone 7945G VoIP phone,13-08-2011,Washington,1,1,0.0625,4,68.198,1091.168
Phones,Seattle,United States,Sam Zeldin,31-01-2014,CA-2014-157273,Mitel 5320 IP Phone VoIP phone,03-02-2014,Washington,1,1,0.1,4,60.4768,604.768
Storage,Seattle,United States,Edward Hooks,24-12-2013,CA-2013-135776,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",31-12-2013,Washington,1,1,0.05,4,55.896,1117.92
Storage,Seattle,United States,Laurel Beltran,10-05-2014,CA-2014-118199,Rogers Profile Extra Capacity Storage Tub,12-05-2014,Washington,1,1,0.04,4,2.6784,66.96
Storage,Seattle,United States,Paul Stevenson,22-03-2014,CA-2014-111591,Fellowes Officeware Wire Shelving,26-03-2014,Washington,1,1,0.02,4,7.1864,359.32
Storage,Seattle,United States,Sally Hughsby,02-12-2014,CA-2014-101805,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",07-12-2014,Washington,1,1,0.01,4,5.4124,541.24
Supplies,Seattle,United States,Maxwell Schwartz,24-08-2013,CA-2013-150350,Acme Rosewood Handle Letter Opener,31-08-2013,Washington,1,1,0.01,4,0.1588,15.88
Tables,Seattle,United States,Anne McFarland,26-06-2014,US-2014-124821,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",30-06-2014,Washington,1,1,0.17,4,148.138,871.4
Tables,Seattle,United States,Maya Herman,18-11-2011,CA-2011-124702,"Lesro Round Back Collection Coffee Table, End Table",25-11-2011,Washington,1,1,0.13,4,94.926,730.2
Tables,Seattle,United States,Rick Wilson,02-09-2014,CA-2014-128041,KI Conference Tables,02-09-2014,Washington,1,1,0.16,4,45.3696,283.56
